id,year,month,zip_code,consumption_MW,number_of_accounts,category
5984,2019,5,12205,"16,693.31","2,126",3
5985,2019,4,12086,86.36,43,3
5986,2019,5,14213,"3,334.55",684,3
5987,2019,2,12134,376.191,273,3
5988,2019,2,13131,513.714,183,3
5989,2019,2,12173,60.64,73,3
5990,2019,3,12871,587.427,217,3
5991,2019,5,14422,197.736,111,3
5992,2019,3,13076,89.394,72,3
5993,2019,3,12159,"1,326.79",242,3
5994,2019,2,13470,16.037,31,3
5995,2019,5,12912,75.301,68,3
5996,2019,4,12182,"1,517.53",433,3
5997,2019,5,13312,10.68,26,3
5998,2019,4,14040,139.236,95,3
5999,2019,3,13472,86.658,39,3
6000,2019,2,13614,27.873,19,3
6001,2019,5,14623,8.154,36,3
6002,2019,4,12210,"3,576.19",793,3
6003,2019,2,14094,"1,635.33",386,3
6004,2019,5,13452,548.702,192,3
6005,2019,5,14728,59.538,89,3
6006,2019,2,12059,79.654,17,3
6007,2019,4,12861,29.184,46,3
6008,2019,5,14013,154.508,57,3
6009,2019,5,13290,"1,893.58",55,3
6010,2019,2,12307,899.232,244,3
6011,2019,5,12064,16.476,23,3
6012,2019,2,14738,606.374,185,3
6013,2019,4,13305,20.114,15,3
6014,2019,5,13069,"5,421.08","1,105",3
6015,2019,5,13407,50.46,66,3
6016,2019,2,13685,429.936,159,3
6017,2019,4,13677,7.213,10,3
6018,2019,3,12074,252.344,132,3
6019,2019,3,13339,584.951,297,3
6020,2019,4,13159,88.997,42,3
6021,2019,3,13208,"5,603.83",847,3
6022,2019,4,14072,"3,459.82",727,3
6023,2019,3,12095,"9,063.45",738,3
6024,2019,4,12033,"1,174.10",491,3
6025,2019,4,12831,"2,268.53",646,3
6026,2019,4,13626,313.379,91,3
6027,2019,2,14772,47.237,32,3
6028,2019,2,14414,"5,876.70",409,3
6029,2019,3,14729,31.516,38,3
6030,2019,3,14058,678.217,209,3
6031,2019,4,12966,109.611,78,3
6032,2019,3,14072,"8,420.30",731,3
6033,2019,4,13206,"4,950.55",942,3
6034,2019,4,13601,"11,974.32","1,956",3
6035,2019,5,12884,13.786,25,3
6036,2019,3,12989,25.197,47,3
6037,2019,5,14729,31.659,38,3
6038,2019,3,12204,"7,293.26",667,3
6039,2019,5,12108,48.904,53,3
6040,2019,2,13044,293.825,102,3
6041,2019,2,12009,"1,068.66",228,3
6042,2019,3,13502,"14,906.07","1,619",3
6043,2019,3,14485,439.959,197,3
6044,2019,4,13421,"2,866.62",663,3
6045,2019,2,14150,"36,064.84","1,690",3
6046,2019,5,12059,117.925,64,3
6047,2019,4,13035,"1,379.56",349,3
6048,2019,4,12198,20.933,31,3
6049,2019,4,13338,58.308,80,3
6050,2019,3,12043,"3,831.22",516,3
6051,2019,3,13138,66.975,35,3
6052,2019,4,12884,13.139,24,3
6053,2019,3,13437,58.327,45,3
6054,2019,3,13135,"1,043.88",318,3
6055,2019,3,13167,114.577,99,3
6056,2019,2,12084,"1,917.81",366,3
6057,2019,3,13681,21.294,24,3
6058,2019,5,14105,423.266,195,3
6059,2019,5,14216,"3,195.51",849,3
6060,2019,5,12186,649.356,298,3
6061,2019,2,13138,64.309,35,3
6062,2019,3,14216,"3,355.22",848,3
6063,2019,4,13625,185.451,80,3
6064,2019,5,12850,90.429,88,3
6065,2019,2,12140,167.732,54,3
6066,2019,4,14752,11.239,22,3
6067,2019,4,12052,63.636,56,3
6068,2019,4,13471,188.689,100,3
6069,2019,4,14729,26.287,33,3
6070,2019,3,13036,"1,511.94",425,3
6071,2019,4,13066,"2,425.38",540,3
6072,2019,2,13622,253.73,134,3
6073,2019,4,12912,81.952,67,3
6074,2019,2,14098,774.444,106,3
6075,2019,4,14220,"1,968.68",501,3
6076,2019,4,14150,"10,856.53","1,946",3
6077,2019,4,12027,774.494,176,3
6078,2019,4,13158,126.627,70,3
6079,2019,4,12927,35.233,42,3
6080,2019,4,13697,57.86,48,3
6081,2019,2,13502,"12,454.79","1,324",3
6082,2019,2,14897,133.222,52,3
6083,2019,2,14061,26.983,20,3
6084,2019,3,14136,112.714,48,3
6085,2019,3,14731,"2,012.45",291,3
6086,2019,3,13620,71.77,47,3
6087,2019,2,13625,183.564,85,3
6088,2019,2,12138,15.197,24,3
6089,2019,5,13066,"2,519.17",540,3
6090,2019,4,13104,"1,479.65",478,3
6091,2019,4,14092,"1,525.21",456,3
6092,2019,5,14008,20.776,40,3
6093,2019,2,12198,23.836,31,3
6094,2019,4,12974,331.603,108,3
6095,2019,2,14752,11.849,22,3
6096,2019,3,13063,309.5,77,3
6097,2019,2,12047,"5,145.83",755,3
6098,2019,5,14411,"3,731.10",699,3
6099,2019,3,13104,"3,044.99",482,3
6100,2019,4,12061,"2,768.90",506,3
6101,2019,3,13675,4.551,13,3
6102,2019,2,14226,"8,623.51","1,202",3
6103,2019,3,12874,39.816,39,3
6104,2019,2,13088,"11,743.10","1,072",3
6105,2019,3,13029,901.06,303,3
6106,2019,4,14895,"1,115.63",313,3
6107,2019,5,14217,"3,553.58",806,3
6108,2019,2,13142,"1,701.86",515,3
6109,2019,2,13687,40.483,37,3
6110,2019,4,14209,"2,550.64",407,3
6111,2019,3,13622,223.596,134,3
6112,2019,3,13327,188.462,112,3
6113,2019,2,12157,711.033,234,3
6114,2019,2,14067,472.809,206,3
6115,2019,3,13646,136.527,151,3
6116,2019,4,12811,2.861,6,3
6117,2019,2,14487,565.989,242,3
6118,2019,3,13207,"1,206.02",177,3
6119,2019,4,14454,"1,560.73",207,3
6120,2019,2,13123,58.54,39,3
6121,2019,5,13327,184.431,111,3
6122,2019,5,14125,485.058,125,3
6123,2019,4,13215,506.481,206,3
6124,2019,4,12056,347.857,164,3
6125,2019,2,12046,16.928,14,3
6126,2019,2,12071,11.052,18,3
6127,2019,2,13057,"20,408.21","1,280",3
6128,2019,4,12164,240.434,111,3
6129,2019,3,13606,349.783,114,3
6130,2019,4,13409,124,75,3
6131,2019,4,14486,14.485,13,3
6132,2019,3,12110,"15,287.47","1,781",3
6133,2019,5,13039,"4,306.05",650,3
6134,2019,2,12817,630.315,210,3
6135,2019,4,12883,"1,148.53",317,3
6136,2019,5,12185,30.021,56,3
6137,2019,4,14422,220.846,111,3
6138,2019,2,12033,"1,611.53",485,3
6139,2019,4,14748,2.396,12,3
6140,2019,4,13322,71.14,58,3
6141,2019,5,14706,"2,437.41",378,3
6142,2019,5,14560,10.58,24,3
6143,2019,4,12090,638.696,296,3
6144,2019,3,14061,24.282,20,3
6145,2019,5,13219,"3,109.12",352,3
6146,2019,4,13114,911.345,296,3
6147,2019,4,12945,50.936,52,3
6148,2019,5,13420,559.321,242,3
6149,2019,4,12302,"4,091.13","1,093",3
6150,2019,5,12023,119.097,77,3
6151,2019,3,14094,"1,582.36",388,3
6152,2019,2,13029,898.279,303,3
6153,2019,4,12186,683.694,291,3
6154,2019,3,13636,33.538,21,3
6155,2019,3,14475,8.702,11,3
6156,2019,2,12861,31.487,44,3
6157,2019,2,13338,70.603,78,3
6158,2019,4,14011,875.068,239,3
6159,2019,3,13103,2.532,7,3
6160,2019,4,12130,39.399,40,3
6161,2019,4,13152,561.007,204,3
6162,2019,2,14042,262.67,147,3
6163,2019,3,12845,"2,825.67",703,3
6164,2019,2,14001,"2,634.37",277,3
6165,2019,4,14008,17.586,40,3
6166,2019,5,13625,173.429,87,3
6167,2019,5,13360,120.327,97,3
6168,2019,5,14065,12.777,24,3
6169,2019,3,12945,58.599,49,3
6170,2019,2,12928,36.626,85,3
6171,2019,2,13678,3.51,11,3
6172,2019,4,13162,112.608,35,3
6173,2019,3,13087,25.419,20,3
6174,2019,5,13409,180.94,77,3
6175,2019,4,13490,526.451,126,3
6176,2019,3,12190,94.865,58,3
6177,2019,4,13209,"1,588.74",153,3
6178,2019,4,13340,305.997,214,3
6179,2019,5,13680,25.201,36,3
6180,2019,4,12085,"1,087.15",96,3
6181,2019,3,14486,17.686,13,3
6182,2019,5,12198,21.45,31,3
6183,2019,5,14085,227.859,106,3
6184,2019,5,13203,"3,218.55",523,3
6185,2019,5,14001,"2,004.38",275,3
6186,2019,3,12307,819.785,245,3
6187,2019,2,14174,692.449,210,3
6188,2019,4,14472,"1,907.94",289,3
6189,2019,4,12834,"1,132.22",383,3
6190,2019,3,14546,"1,648.56",185,3
6191,2019,5,12077,"6,993.49",305,3
6192,2019,3,12009,"1,150.76",344,3
6193,2019,4,14760,"5,762.79","1,015",3
6194,2019,5,14784,28.208,51,3
6195,2019,5,12981,7.187,10,3
6196,2019,4,14225,"4,856.87",454,3
6197,2019,4,14470,400.452,186,3
6198,2019,3,12860,57.707,65,3
6199,2019,3,12166,36.564,37,3
6200,2019,3,14480,490.666,123,3
6201,2019,4,12837,10.655,24,3
6202,2019,2,12122,505.166,226,3
6203,2019,5,12204,"5,826.40",658,3
6204,2019,2,13648,418.814,118,3
6205,2019,5,14111,428.881,172,3
6206,2019,5,14737,733.132,224,3
6207,2019,5,14718,304.695,128,3
6208,2019,5,12871,494.766,217,3
6209,2019,5,12303,"3,356.67",650,3
6210,2019,4,14135,20.538,27,3
6211,2019,3,14718,314.646,127,3
6212,2019,4,12871,557.509,217,3
6213,2019,3,13317,874.631,199,3
6214,2019,3,14006,"2,031.58",380,3
6215,2019,5,12815,61.46,111,3
6216,2019,4,14061,25.472,20,3
6217,2019,5,13459,826.73,146,3
6218,2019,3,12827,367.131,217,3
6219,2019,5,13404,9.749,9,3
6220,2019,5,13472,58.463,39,3
6221,2019,4,12025,384.277,243,3
6222,2019,5,14760,"9,893.00","1,128",3
6223,2019,3,12926,92.441,37,3
6224,2019,2,13037,"2,095.36",376,3
6225,2019,3,13410,184.619,43,3
6226,2019,4,12140,173.082,54,3
6227,2019,5,13428,486.389,106,3
6228,2019,3,13088,"11,834.37","1,073",3
6229,2019,3,12198,23.026,31,3
6230,2019,4,13406,69.528,42,3
6231,2019,4,13205,"1,758.13",212,3
6232,2019,2,13354,290.245,96,3
6233,2019,2,12855,52.345,14,3
6234,2019,3,13074,514.813,167,3
6235,2019,2,12089,98.401,38,3
6236,2019,4,12194,8.702,15,3
6237,2019,4,13031,"3,175.52",628,3
6238,2019,3,13039,"5,497.19",655,3
6239,2019,5,14727,915.95,282,3
6240,2019,5,12913,78.018,52,3
6241,2019,4,13608,85.783,59,3
6242,2019,2,14129,9.78,24,3
6243,2019,4,14001,"1,353.76",276,3
6244,2019,3,14005,233.399,82,3
6245,2019,4,12148,239.252,136,3
6246,2019,3,14226,"9,747.77","1,274",3
6247,2019,4,12043,"3,066.51",514,3
6248,2019,5,13410,129.562,44,3
6249,2019,3,12010,"10,857.06","1,412",3
6250,2019,5,12134,347.37,278,3
6251,2019,5,13495,"1,183.10",189,3
6252,2019,2,12086,91.29,44,3
6253,2019,5,13054,47.637,49,3
6254,2019,5,14120,"6,066.48","1,642",3
6255,2019,3,14174,699.278,219,3
6256,2019,4,14712,323.592,253,3
6257,2019,4,12010,"7,850.46","1,391",3
6258,2019,4,14623,9.083,36,3
6259,2019,2,12061,"3,148.17",506,3
6260,2019,4,13321,51.51,55,3
6261,2019,5,12973,3.462,8,3
6262,2019,3,12148,296.004,132,3
6263,2019,5,12828,"1,838.87",416,3
6264,2019,3,13694,118.684,77,3
6265,2019,3,12121,63.727,49,3
6266,2019,4,14305,"3,047.41",635,3
6267,2019,3,13319,208.193,64,3
6268,2019,2,12074,246.875,128,3
6269,2019,4,13440,"6,863.30","1,815",3
6270,2019,5,12175,16.378,35,3
6271,2019,4,13477,54.129,27,3
6272,2019,3,13670,28.691,23,3
6273,2019,4,14747,191.449,67,3
6274,2019,5,14775,262.213,154,3
6275,2019,4,13684,40.201,47,3
6276,2019,5,12502,11.936,19,3
6277,2019,3,12836,88.155,105,3
6278,2019,2,13409,179.981,77,3
6279,2019,3,14487,566.787,244,3
6280,2019,4,13670,27.659,22,3
6281,2019,3,14741,146.15,104,3
6282,2019,2,13612,160.512,54,3
6283,2019,3,12155,59.549,51,3
6284,2019,3,13350,"3,571.96",519,3
6285,2019,5,13042,72.824,88,3
6286,2019,4,12885,"1,065.82",352,3
6287,2019,4,13647,22.09,15,3
6288,2019,5,12180,"20,889.52","2,683",3
6289,2019,5,13061,22.391,30,3
6290,2019,5,12027,677.92,176,3
6291,2019,2,12077,"5,456.98",306,3
6292,2019,2,14135,22.056,27,3
6293,2019,2,12945,61.192,53,3
6294,2019,5,12209,"1,503.17",294,3
6295,2019,4,13620,67.808,47,3
6296,2019,2,12187,19.069,13,3
6297,2019,3,12086,84.057,44,3
6298,2019,5,12025,456.661,257,3
6299,2019,2,14543,696.809,142,3
6300,2019,4,14051,946.582,263,3
6301,2019,2,14057,655.416,302,3
6302,2019,3,13205,"2,942.18",379,3
6303,2019,4,12054,"1,830.25",694,3
6304,2019,3,12075,18.069,6,3
6305,2019,4,13312,10.138,26,3
6306,2019,5,12047,"2,586.59",869,3
6307,2019,3,13202,"17,890.72",906,3
6308,2019,3,13321,52.719,55,3
6309,2019,2,14569,29.907,44,3
6310,2019,2,13454,29.062,35,3
6311,2019,3,12502,13.015,19,3
6312,2019,4,12874,29.041,39,3
6313,2019,3,13685,401.972,158,3
6314,2019,3,12028,13.152,34,3
6315,2019,3,12008,27.436,17,3
6316,2019,3,13301,35.585,15,3
6317,2019,3,12839,"2,453.35",534,3
6318,2019,4,12870,120.587,125,3
6319,2019,2,12804,"12,877.54","1,486",3
6320,2019,4,12117,275.486,180,3
6321,2019,2,12859,53.302,60,3
6322,2019,5,12130,33.426,40,3
6323,2019,2,13694,129.389,77,3
6324,2019,3,13304,437.701,152,3
6325,2019,4,12953,"3,477.54",687,3
6326,2019,4,13437,48.435,44,3
6327,2019,5,13118,23.746,43,3
6328,2019,3,13078,"1,594.73",297,3
6329,2019,4,13343,174.054,66,3
6330,2019,5,12072,812.775,172,3
6331,2019,2,13626,390.365,92,3
6332,2019,5,14543,547.062,141,3
6333,2019,5,14020,"15,548.14","1,415",3
6334,2019,4,12801,"3,340.66",891,3
6335,2019,2,13208,"3,949.31",849,3
6336,2019,5,12123,314.512,222,3
6337,2019,5,13162,101.055,35,3
6338,2019,4,14208,784.783,183,3
6339,2019,3,14738,576.555,187,3
6340,2019,2,12186,"1,401.21",247,3
6341,2019,5,12841,9.308,32,3
6342,2019,2,13641,15.405,26,3
6343,2019,3,13677,7.455,11,3
6344,2019,4,12530,2.918,13,3
6345,2019,3,12202,"3,765.06",557,3
6346,2019,2,14225,"7,540.73",446,3
6347,2019,5,12116,20.923,33,3
6348,2019,2,14212,"1,850.64",312,3
6349,2019,5,14048,"10,173.12",855,3
6350,2019,5,12853,373.329,119,3
6351,2019,4,12057,158.084,52,3
6352,2019,3,13090,"6,618.64",855,3
6353,2019,3,14769,81.175,65,3
6354,2019,4,13365,"1,056.27",399,3
6355,2019,2,12534,"7,255.12","1,148",3
6356,2019,3,14067,465.156,207,3
6357,2019,4,14223,"1,681.65",465,3
6358,2019,5,12211,"6,268.80",320,3
6359,2019,4,13057,"13,462.66","1,263",3
6360,2019,4,12827,328.634,212,3
6361,2019,4,14132,"2,311.52",324,3
6362,2019,5,14212,"1,522.08",314,3
6363,2019,5,13628,14.788,11,3
6364,2019,3,13647,21.122,11,3
6365,2019,5,12837,12.085,24,3
6366,2019,5,14201,"4,482.35",608,3
6367,2019,5,13338,66.554,87,3
6368,2019,3,12928,137.578,123,3
6369,2019,2,13424,"2,161.83",146,3
6370,2019,2,13350,"3,132.71",519,3
6371,2019,5,12172,18.551,27,3
6372,2019,4,14722,352.658,174,3
6373,2019,5,12928,112.273,124,3
6374,2019,5,12878,44.049,47,3
6375,2019,3,13697,62.013,48,3
6376,2019,2,13421,"6,142.19",675,3
6377,2019,2,13339,618.95,296,3
6378,2019,3,14464,588.704,231,3
6379,2019,5,14454,"1,567.53",205,3
6380,2019,4,13618,236.234,208,3
6381,2019,4,14733,27.068,36,3
6382,2019,2,12939,32.792,23,3
6383,2019,5,12122,449.459,225,3
6384,2019,3,12089,109.411,40,3
6385,2019,5,13635,56.02,51,3
6386,2019,2,13087,2.437,13,3
6387,2019,5,12149,3.1,10,3
6388,2019,5,13681,16.894,22,3
6389,2019,3,12027,771.599,176,3
6390,2019,2,12824,96.836,105,3
6391,2019,4,12031,6.306,16,3
6392,2019,5,14135,17.535,26,3
6393,2019,2,13428,581.015,106,3
6394,2019,5,12308,"4,866.47",461,3
6395,2019,5,14475,7.168,11,3
6396,2019,4,14770,575.82,141,3
6397,2019,3,12053,323.867,156,3
6398,2019,4,13695,9.828,14,3
6399,2019,3,12886,19.045,23,3
6400,2019,2,12832,7.125,17,3
6401,2019,3,13655,347.074,47,3
6402,2019,5,13616,194.288,53,3
6403,2019,4,12172,22.756,27,3
6404,2019,2,12974,357.332,90,3
6405,2019,2,12116,39.83,34,3
6406,2019,5,14722,282.41,175,3
6407,2019,4,14206,"4,139.66",591,3
6408,2019,5,13044,267.002,102,3
6409,2019,4,12189,"1,720.87",608,3
6410,2019,2,14075,"2,316.80",420,3
6411,2019,3,12861,30.92,46,3
6412,2019,2,14757,137.82,215,3
6413,2019,2,12305,"6,539.59",885,3
6414,2019,3,14477,70.2,76,3
6415,2019,5,12085,"1,211.05",106,3
6416,2019,2,13122,48.059,24,3
6417,2019,4,14211,"3,122.77",516,3
6418,2019,2,12185,42.399,56,3
6419,2019,4,13132,62.959,79,3
6420,2019,3,14204,"4,923.62",454,3
6421,2019,2,13083,51.509,73,3
6422,2019,4,12307,766.001,242,3
6423,2019,3,12810,14.704,30,3
6424,2019,4,13640,53.173,65,3
6425,2019,5,13601,"14,193.60","2,289",3
6426,2019,5,13212,"7,536.54",947,3
6427,2019,3,12182,"1,802.92",435,3
6428,2019,4,13483,7.426,12,3
6429,2019,3,12878,54.574,46,3
6430,2019,4,13090,"5,154.40",849,3
6431,2019,3,12154,406.45,137,3
6432,2019,2,12583,20.895,30,3
6433,2019,2,12913,97.395,52,3
6434,2019,5,13471,188.441,101,3
6435,2019,2,12810,13.692,30,3
6436,2019,2,12983,"1,991.13",602,3
6437,2019,3,13210,"26,313.96","1,321",3
6438,2019,2,12117,315.383,179,3
6439,2019,5,14435,90.938,126,3
6440,2019,4,12197,252.027,142,3
6441,2019,5,12839,"2,550.23",535,3
6442,2019,3,13409,185.244,80,3
6443,2019,2,14172,475.547,154,3
6444,2019,3,13141,318.274,60,3
6445,2019,4,14006,"2,017.54",379,3
6446,2019,4,12188,757.551,385,3
6447,2019,2,13157,208.659,107,3
6448,2019,3,12583,18.559,30,3
6449,2019,2,13118,27.887,43,3
6450,2019,5,12110,"13,684.33","1,781",3
6451,2019,4,14569,30.517,44,3
6452,2019,2,13410,190.731,44,3
6453,2019,4,12835,91.89,151,3
6454,2019,4,12816,505.263,221,3
6455,2019,3,12137,76.207,77,3
6456,2019,2,13608,92.397,55,3
6457,2019,5,12305,"5,900.99",883,3
6458,2019,4,12064,20.522,23,3
6459,2019,3,12837,11.016,25,3
6460,2019,3,12303,"3,673.80",813,3
6461,2019,3,13684,40.645,38,3
6462,2019,2,13020,23.246,11,3
6463,2019,3,12211,"6,226.17",321,3
6464,2019,3,13157,218.554,106,3
6465,2019,5,13122,49.6,31,3
6466,2019,4,14591,106.429,36,3
6467,2019,4,14111,464.011,151,3
6468,2019,4,13428,510.464,106,3
6469,2019,4,12020,"8,060.17","1,502",3
6470,2019,3,12134,370.237,277,3
6471,2019,5,13670,26.651,22,3
6472,2019,3,13417,"1,120.53",202,3
6473,2019,3,13360,159.511,94,3
6474,2019,3,14472,"1,924.73",295,3
6475,2019,5,12086,83.928,43,3
6476,2019,3,12816,711.743,217,3
6477,2019,2,13224,"2,377.99",312,3
6478,2019,3,12157,683.957,234,3
6479,2019,4,12860,56.198,64,3
6480,2019,4,14787,16.474,30,3
6481,2019,5,14743,249.594,106,3
6482,2019,5,14701,506.421,377,3
6483,2019,4,13452,514.792,191,3
6484,2019,4,12159,"1,043.92",238,3
6485,2019,2,14217,"4,185.96",816,3
6486,2019,5,13643,59.064,29,3
6487,2019,5,12166,31.669,38,3
6488,2019,5,13309,12.657,32,3
6489,2019,2,14454,"1,554.27",207,3
6490,2019,3,14569,41.19,46,3
6491,2019,2,12303,"3,664.78",776,3
6492,2019,3,14782,227.923,97,3
6493,2019,2,13490,522.254,122,3
6494,2019,5,12957,80.197,58,3
6495,2019,3,13469,61.23,71,3
6496,2019,2,13206,"5,874.61",941,3
6497,2019,4,14740,243.746,49,3
6498,2019,4,13203,"2,952.59",526,3
6499,2019,5,14476,183.863,86,3
6500,2019,5,14218,"4,252.84",648,3
6501,2019,2,13112,102.405,43,3
6502,2019,3,14747,204.705,66,3
6503,2019,4,13420,671.059,242,3
6504,2019,5,14468,34.405,63,3
6505,2019,3,14092,"2,263.77",458,3
6506,2019,5,13694,99.392,78,3
6507,2019,3,12209,"1,546.85",296,3
6508,2019,2,12209,"1,626.82",293,3
6509,2019,5,13685,362.993,163,3
6510,2019,3,12969,22.086,23,3
6511,2019,4,14120,"5,581.82","1,634",3
6512,2019,5,13695,8.066,14,3
6513,2019,5,13679,75.316,97,3
6514,2019,5,12926,71.552,37,3
6515,2019,2,13028,80.158,60,3
6516,2019,2,12845,"2,837.10",695,3
6517,2019,3,14020,"16,785.87","1,409",3
6518,2019,5,13103,2.656,7,3
6519,2019,4,12993,233.575,146,3
6520,2019,2,13676,"9,102.77",724,3
6521,2019,4,14487,476.33,242,3
6522,2019,2,12182,"1,799.51",433,3
6523,2019,3,13625,182.404,81,3
6524,2019,4,13690,190.871,45,3
6525,2019,2,14206,"7,157.11",607,3
6526,2019,5,12843,6.867,21,3
6527,2019,3,14420,"7,487.99",868,3
6528,2019,3,12172,26.435,27,3
6529,2019,4,13681,18.234,24,3
6530,2019,3,14081,747.705,122,3
6531,2019,2,12070,39.95,41,3
6532,2019,4,13324,23.426,46,3
6533,2019,4,13658,116.285,90,3
6534,2019,4,14212,"1,711.26",314,3
6535,2019,2,12180,"21,936.66","2,675",3
6536,2019,4,14731,"1,177.55",289,3
6537,2019,4,13661,163.057,77,3
6538,2019,2,12986,12.918,25,3
6539,2019,5,14040,175.817,95,3
6540,2019,4,13029,530.371,300,3
6541,2019,4,14221,"14,443.27","2,434",3
6542,2019,3,14228,"12,461.77","1,295",3
6543,2019,3,12059,107.969,64,3
6544,2019,4,12859,41.77,60,3
6545,2019,2,14141,5.76,18,3
6546,2019,4,14174,641.3,215,3
6547,2019,4,13210,"15,709.17","1,172",3
6548,2019,5,13321,47.997,55,3
6549,2019,3,12846,463.028,161,3
6550,2019,3,12841,14.958,31,3
6551,2019,4,13424,"1,690.23",145,3
6552,2019,5,12095,"9,136.23",739,3
6553,2019,5,13224,"2,286.77",309,3
6554,2019,3,13416,283.052,108,3
6555,2019,2,12019,431.384,273,3
6556,2019,2,13494,23.799,33,3
6557,2019,4,13502,"9,582.52","1,600",3
6558,2019,4,12110,"11,814.61","1,778",3
6559,2019,4,13316,883.522,252,3
6560,2019,5,12053,241.628,154,3
6561,2019,3,14411,"7,458.21",711,3
6562,2019,3,12831,"3,791.24",620,3
6563,2019,2,12965,159.82,36,3
6564,2019,3,12976,3.121,13,3
6565,2019,5,13350,"3,281.68",519,3
6566,2019,5,12808,13.193,38,3
6567,2019,4,12077,"2,178.29",305,3
6568,2019,2,14469,37.887,57,3
6569,2019,5,12851,18.422,32,3
6570,2019,4,14701,527.419,379,3
6571,2019,3,13608,94.805,59,3
6572,2019,5,14479,7.014,9,3
6573,2019,2,13039,"5,609.34",644,3
6574,2019,4,13214,"5,182.66",569,3
6575,2019,2,12063,3.5,11,3
6576,2019,4,14560,14.311,25,3
6577,2019,3,14560,17.759,25,3
6578,2019,2,13693,27.683,66,3
6579,2019,3,13142,"2,014.41",514,3
6580,2019,4,14042,220.908,149,3
6581,2019,5,12157,837.071,232,3
6582,2019,2,14036,"1,924.47",245,3
6583,2019,3,13634,316.297,142,3
6584,2019,2,12053,312.837,147,3
6585,2019,3,14722,371.832,174,3
6586,2019,3,13637,929.388,230,3
6587,2019,4,14203,"5,613.92",493,3
6588,2019,3,13494,24.562,33,3
6589,2019,2,13312,12.013,26,3
6590,2019,4,13616,188.449,53,3
6591,2019,3,13612,185.384,96,3
6592,2019,4,14783,8.859,12,3
6593,2019,2,12208,"11,541.35",855,3
6594,2019,2,14784,31.92,49,3
6595,2019,2,14125,858.931,126,3
6596,2019,2,12966,138.441,79,3
6597,2019,3,14733,33.784,36,3
6598,2019,4,12047,"2,672.35",867,3
6599,2019,4,12930,23.402,22,3
6600,2019,5,14781,333.745,98,3
6601,2019,2,12841,18.769,31,3
6602,2019,2,13440,"16,167.08","1,832",3
6603,2019,2,12121,60.689,48,3
6604,2019,3,14784,28.995,49,3
6605,2019,4,13668,470.09,104,3
6606,2019,5,12513,84.212,97,3
6607,2019,5,12206,"8,707.42","1,061",3
6608,2019,4,13614,25.665,19,3
6609,2019,5,13320,175.752,106,3
6610,2019,2,12028,13.423,34,3
6611,2019,3,14060,16.311,19,3
6612,2019,3,14748,2.976,12,3
6613,2019,2,13620,77.322,47,3
6614,2019,3,12980,139.735,53,3
6615,2019,2,12062,43.37,41,3
6616,2019,3,12913,91.355,52,3
6617,2019,2,12850,113.81,87,3
6618,2019,5,14769,65.294,65,3
6619,2019,5,14423,903.312,264,3
6620,2019,3,12180,"22,876.36","2,685",3
6621,2019,4,12969,17.633,23,3
6622,2019,3,14085,282.865,107,3
6623,2019,2,13433,24.583,49,3
6624,2019,4,12018,133.859,79,3
6625,2019,2,14743,301.545,105,3
6626,2019,3,14806,60.992,62,3
6627,2019,3,12832,14.805,19,3
6628,2019,5,14221,"14,894.16","2,433",3
6629,2019,3,13633,3.981,9,3
6630,2019,3,13308,155.315,94,3
6631,2019,3,13495,"1,256.12",193,3
6632,2019,3,12197,247.964,141,3
6633,2019,5,13690,186.191,48,3
6634,2019,4,14475,8.761,11,3
6635,2019,2,14475,9.646,11,3
6636,2019,2,13452,690.513,192,3
6637,2019,5,12861,23.495,47,3
6638,2019,4,13082,115.387,101,3
6639,2019,5,12028,7.995,34,3
6640,2019,5,12131,31.544,24,3
6641,2019,4,12106,386.314,153,3
6642,2019,4,14784,27.441,50,3
6643,2019,4,12983,"1,967.61",654,3
6644,2019,2,13205,"2,594.86",350,3
6645,2019,2,12144,"14,806.94",941,3
6646,2019,5,12307,729.525,245,3
6647,2019,3,13329,812.947,124,3
6648,2019,5,14733,20.676,36,3
6649,2019,4,13501,"7,819.86","1,332",3
6650,2019,3,12173,61.83,77,3
6651,2019,5,12927,53.741,44,3
6652,2019,4,14743,244.593,105,3
6653,2019,2,14009,15.966,10,3
6654,2019,4,13111,7.928,8,3
6655,2019,4,13331,44.524,44,3
6656,2019,4,12815,78.021,113,3
6657,2019,2,13420,896.592,240,3
6658,2019,5,14472,"2,276.16",295,3
6659,2019,3,14040,160.298,96,3
6660,2019,4,14103,"2,333.87",505,3
6661,2019,4,13413,"6,779.75",951,3
6662,2019,4,13648,200.17,116,3
6663,2019,5,12886,14.112,23,3
6664,2019,3,14217,"4,152.46",816,3
6665,2019,3,14753,173.488,104,3
6666,2019,4,12960,16.848,26,3
6667,2019,4,13163,191.684,35,3
6668,2019,5,12061,"2,791.31",505,3
6669,2019,3,12210,"4,354.37",792,3
6670,2019,4,13045,"12,571.80","1,529",3
6671,2019,2,13661,153.607,77,3
6672,2019,5,14060,11.611,19,3
6673,2019,5,14131,281.924,197,3
6674,2019,5,13624,826.204,469,3
6675,2019,4,13329,327.704,119,3
6676,2019,5,12965,112.89,36,3
6677,2019,4,13655,310.093,47,3
6678,2019,4,12067,259.273,75,3
6679,2019,3,13428,564.887,105,3
6680,2019,5,14753,147.765,103,3
6681,2019,5,12173,33.623,77,3
